LinkRef,LinkDescription,Date,TimePeriod,AverageJT,AverageSpeed,DataQuality,LinkLength,Flow
AL2473,A49 between A40 and A4137 (AL2473),12/15/2014 0:00,84,330.29,61.91,1,5.679999828,12.5
AL2473,A49 between A40 and A4137 (AL2473),12/15/2014 0:00,85,288.38,70.91,2,5.679999828,16.5
AL2473,A49 between A40 and A4137 (AL2473),12/15/2014 0:00,86,258.27,79.17,2,5.679999828,16
AL2473,A49 between A40 and A4137 (AL2473),12/15/2014 0:00,87,255.92,79.9,2,5.679999828,14
AL2473,A49 between A40 and A4137 (AL2473),12/15/2014 0:00,88,267.03,76.58,2,5.679999828,16.5
AL2473,A49 between A40 and A4137 (AL2473),12/15/2014 0:00,89,266.74,76.66,2,5.679999828,13.5
AL2473,A49 between A40 and A4137 (AL2473),12/15/2014 0:00,90,266.16,76.83,2,5.679999828,11
AL2473,A49 between A40 and A4137 (AL2473),12/15/2014 0:00,91,272.81,74.95,2,5.679999828,6
AL2473,A49 between A40 and A4137 (AL2473),12/15/2014 0:00,92,263.27,77.67,2,5.679999828,8
AL2473,A49 between A40 and A4137 (AL2473),12/15/2014 0:00,93,288.67,70.84,2,5.679999828,6.5
AL2473,A49 between A40 and A4137 (AL2473),12/15/2014 0:00,94,269.23,75.95,2,5.679999828,4.5
AL2473,A49 between A40 and A4137 (AL2473),12/15/2014 0:00,95,217.29,94.1,3,5.679999828,3.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,0,300.81,67.98,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,1,301.86,67.74,5,5.679999828,4.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,2,345.14,59.25,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,3,262.94,77.77,2,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,4,301.86,67.74,5,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,5,226.55,90.26,3,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,6,311.45,65.65,2,5.679999828,1.88
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,7,267.36,76.48,3,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,8,332,61.59,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,9,301.86,67.74,5,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,10,239.82,85.26,3,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,11,272,75.18,2,5.679999828,1.75
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,12,301.86,67.74,5,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,13,291.7,70.1,2,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,14,329.73,62.01,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,15,301.86,67.74,5,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,16,330.22,61.92,2,5.679999828,6
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,17,322.15,63.47,2,5.679999828,6.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,18,271.82,75.23,2,5.679999828,8
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,19,249.33,82.01,2,5.679999828,10
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,20,266.39,76.76,2,5.679999828,9
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,21,306.53,66.71,2,5.679999828,13.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,22,254.71,80.28,1,5.679999828,16
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,23,254.71,80.28,1,5.679999828,19.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,24,254.71,80.28,1,5.679999828,26.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,25,311.33,65.68,1,5.679999828,38
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,26,311.33,65.68,1,5.679999828,45.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,27,311.33,65.68,1,5.679999828,50
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,28,315.52,64.81,2,5.679999828,65.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,29,307.81,66.43,2,5.679999828,79.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,30,311.93,65.55,2,5.679999828,102
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,31,321.36,63.63,2,5.679999828,117
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,32,308.09,66.37,1,5.679999828,94.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,33,308.09,66.37,1,5.679999828,119
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,34,308.09,66.37,1,5.679999828,112
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,35,284.67,71.83,1,5.679999828,95
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,36,308.2,66.35,1,5.679999828,78.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,37,331.73,61.64,1,5.679999828,76.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,38,331.73,61.64,1,5.679999828,76
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,39,289.1,70.73,1,5.679999828,75
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,40,289.1,70.73,1,5.679999828,69
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,41,304.7,67.11,1,5.679999828,70.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,42,320.3,63.84,1,5.679999828,66
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,43,320.3,63.84,1,5.679999828,73
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,44,337.98,60.5,1,5.679999828,61
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,45,337.98,60.5,1,5.679999828,70.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,46,292.7,69.86,1,5.679999828,67
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,47,300.18,68.12,1,5.679999828,70
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,48,300.18,68.12,1,5.679999828,67
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,49,300.18,68.12,1,5.679999828,71
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,50,268.38,76.19,1,5.679999828,67
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,51,268.38,76.19,1,5.679999828,59.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,52,268.38,76.19,1,5.679999828,69
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,53,282.59,72.36,1,5.679999828,70
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,54,380.57,53.73,1,5.679999828,71
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,55,380.57,53.73,1,5.679999828,71.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,56,297.25,68.79,1,5.679999828,72.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,57,297.25,68.79,1,5.679999828,79
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,58,276.59,73.93,1,5.679999828,75
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,59,276.59,73.93,1,5.679999828,76
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,60,276.59,73.93,1,5.679999828,79
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,61,292.99,69.79,2,5.679999828,83.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,62,305.19,67,1,5.679999828,71
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,63,305.19,67,1,5.679999828,84
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,64,305.19,67,1,5.679999828,72.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,65,310.81,65.79,1,5.679999828,81.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,66,316.43,64.62,1,5.679999828,71.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,67,313.53,65.22,1,5.679999828,89
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,68,310.62,65.83,1,5.679999828,76.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,69,310.62,65.83,1,5.679999828,93.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,70,310.62,65.83,1,5.679999828,82
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,71,293.08,69.77,2,5.679999828,78
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,72,282.89,72.28,2,5.679999828,54
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,73,291.84,70.07,2,5.679999828,53.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,74,278.28,73.48,2,5.679999828,52
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,75,318.74,64.15,2,5.679999828,41
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,76,292.34,69.95,2,5.679999828,39
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,77,284.45,71.89,2,5.679999828,36
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,78,304.04,67.25,2,5.679999828,34
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,79,274.62,74.46,1,5.679999828,28.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,80,274.62,74.46,1,5.679999828,24.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,81,274.62,74.46,1,5.679999828,20.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,82,274.62,74.46,1,5.679999828,22
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,83,272.24,75.11,1,5.679999828,19
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,84,272.24,75.11,1,5.679999828,15
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,85,272.24,75.11,1,5.679999828,15.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,86,272.24,75.11,1,5.679999828,15.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,87,309.02,66.17,2,5.679999828,12.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,88,283.14,72.22,2,5.679999828,17
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,89,273.78,74.69,2,5.679999828,15
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,90,273.78,74.69,2,5.679999828,15
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,91,276.12,74.05,2,5.679999828,10
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,92,253.02,80.82,2,5.679999828,9
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,93,262.77,77.82,2,5.679999828,5.5
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,94,239.34,85.43,3,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),12/16/2014 0:00,95,256.88,79.6,3,5.679999828,4.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,0,250.37,81.67,2,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,1,292.76,69.85,2,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,2,315.86,64.74,2,5.679999828,4.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,3,267.33,76.49,2,5.679999828,3.13
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,4,301.86,67.74,5,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,5,185.89,110,3,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,6,301.86,67.74,5,5.679999828,1
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,7,256.56,79.7,2,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,8,275.81,74.14,3,5.679999828,2.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,9,248.93,82.14,2,5.679999828,1.63
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,10,254.69,80.29,2,5.679999828,2.13
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,11,213.11,95.95,3,5.679999828,1.75
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,12,301.86,67.74,5,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,13,321.64,63.57,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,14,261.25,78.27,3,5.679999828,1.75
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,15,281.93,72.53,2,5.679999828,2.63
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,16,301.86,67.74,5,5.679999828,6
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,17,305.87,66.85,2,5.679999828,4.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,18,253.69,80.6,2,5.679999828,6.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,19,259.01,78.95,2,5.679999828,6
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,20,227.2,90,1,5.679999828,6
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,21,227.2,90,1,5.679999828,15
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,22,227.2,90,1,5.679999828,18.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,23,243.78,83.88,1,5.679999828,22.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,24,260.35,78.54,1,5.679999828,24.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,25,260.35,78.54,1,5.679999828,32.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,26,286.83,71.29,1,5.679999828,41.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,27,286.83,71.29,1,5.679999828,51.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,28,297.23,68.8,1,5.679999828,58
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,29,307.63,66.47,1,5.679999828,77.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,30,270.62,75.56,1,5.679999828,109
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,31,292.99,69.79,1,5.679999828,114
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,32,315.36,64.84,1,5.679999828,98
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,33,304.24,67.21,1,5.679999828,121.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,34,293.12,69.76,1,5.679999828,108
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,35,296.26,69.02,1,5.679999828,105.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,36,299.39,68.3,1,5.679999828,79
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,37,299.39,68.3,1,5.679999828,71.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,38,303.52,67.37,1,5.679999828,73.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,39,303.52,67.37,1,5.679999828,75
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,40,304.6,67.13,1,5.679999828,66.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,41,289.55,70.62,1,5.679999828,65.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,42,314.58,65,1,5.679999828,71
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,43,344.71,59.32,1,5.679999828,68
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,44,332.27,61.54,1,5.679999828,63.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,45,332.27,61.54,1,5.679999828,67.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,46,332.27,61.54,1,5.679999828,66.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,47,382.71,53.43,1,5.679999828,69.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,48,382.71,53.43,1,5.679999828,67.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,49,382.71,53.43,1,5.679999828,74
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,50,382.71,53.43,1,5.679999828,71
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,51,289.55,70.62,1,5.679999828,65.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,52,289.55,70.62,1,5.679999828,72
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,53,289.55,70.62,1,5.679999828,75.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,54,289.55,70.62,1,5.679999828,74.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,55,321.66,63.57,2,5.679999828,68
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,56,361.69,56.53,1,5.679999828,75.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,57,361.69,56.53,1,5.679999828,74
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,58,361.69,56.53,1,5.679999828,82
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,59,321.21,63.66,1,5.679999828,78.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,60,321.21,63.66,1,5.679999828,79
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,61,313.11,65.31,1,5.679999828,80.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,62,305.01,67.04,1,5.679999828,71.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,63,305.01,67.04,1,5.679999828,85
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,64,319.62,63.98,1,5.679999828,79
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,65,334.23,61.18,1,5.679999828,91.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,66,334.23,61.18,1,5.679999828,86.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,67,320.79,63.74,1,5.679999828,79
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,68,307.35,66.53,1,5.679999828,88
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,69,307.35,66.53,1,5.679999828,87.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,70,359.3,56.91,1,5.679999828,77
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,71,359.3,56.91,1,5.679999828,73
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,72,359.3,56.91,1,5.679999828,61
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,73,295.45,69.21,2,5.679999828,56.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,74,297.78,68.67,2,5.679999828,54.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,75,344.01,59.44,1,5.679999828,48
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,76,344.01,59.44,1,5.679999828,39.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,77,344.01,59.44,1,5.679999828,39.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,78,344.01,59.44,1,5.679999828,32
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,79,344.01,59.44,1,5.679999828,25
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,80,270.82,75.5,2,5.679999828,28
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,81,277.48,73.69,2,5.679999828,26.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,82,258.93,78.97,2,5.679999828,28
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,83,278.23,73.49,2,5.679999828,21.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,84,287.59,71.1,2,5.679999828,18.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,85,297.77,68.67,3,5.679999828,22.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,86,277.47,73.69,2,5.679999828,17
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,87,274.6,74.46,2,5.679999828,20
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,88,255.07,80.17,2,5.679999828,19
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,89,288.87,70.79,2,5.679999828,15.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,90,255.68,79.97,2,5.679999828,14
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,91,241.28,84.75,2,5.679999828,8
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,92,255.25,80.11,2,5.679999828,8.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,93,238.3,85.81,2,5.679999828,7.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,94,273.97,74.64,2,5.679999828,4.5
AL2473,A49 between A40 and A4137 (AL2473),12/17/2014 0:00,95,253.79,80.57,2,5.679999828,4.5
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,0,240.8,84.92,2,5.679999828,5
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,1,276.97,73.83,2,5.679999828,4.5
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,2,256.68,79.66,2,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,3,301.86,67.74,5,5.679999828,4
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,4,301.86,67.74,5,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,5,265.37,77.05,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,6,314.46,65.03,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,7,246.99,82.79,3,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,8,301.86,67.74,5,5.679999828,1.5
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,9,247.01,82.78,2,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,10,249.24,82.04,2,5.679999828,2.25
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,11,301.86,67.74,5,5.679999828,2.13
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,12,259.49,78.8,3,5.679999828,1.63
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,13,292.98,69.79,4,5.679999828,1
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,14,301.86,67.74,5,5.679999828,3
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,15,301.86,67.74,5,5.679999828,2
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,16,282.19,72.46,2,5.679999828,4.5
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,17,301.86,67.74,5,5.679999828,6
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,18,293.29,69.72,2,5.679999828,7.5
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,19,287.44,71.14,2,5.679999828,6.5
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,20,275.16,74.31,2,5.679999828,7
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,21,289.78,70.56,2,5.679999828,12.5
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,22,249.85,81.84,1,5.679999828,14.5
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,23,249.85,81.84,1,5.679999828,19
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,24,249.85,81.84,1,5.679999828,22
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,25,249.85,81.84,1,5.679999828,34.5
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,26,294.13,69.52,1,5.679999828,40.5
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,27,294.13,69.52,1,5.679999828,52
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,28,294.13,69.52,1,5.679999828,58.5
AL2473,A49 between A40 and A4137 (AL2473),12/18/2014 0:00,29,294.13,69.52,1,5.679999828,74.5
